mine_id,subunit_cd,calendar_yr,annual_hrs,annual_coal_prod,avg_annual_empl,load_dt
3401905,30,2017,53229,0,22,2018-01-31 01:03:40.887690 -05:00
3401905,03,2017,24215,0,12,2018-01-31 01:03:38.150046 -05:00
3401906,99,2017,608,0,1,2018-01-31 01:03:41.034367 -05:00
3401906,03,2017,5372,0,3,2018-01-31 01:03:36.159124 -05:00
3401916,99,2017,3172,0,2,2018-01-31 01:03:39.698514 -05:00
3401916,03,2017,6401,0,5,2018-01-31 01:03:38.124635 -05:00
3401916,06,2017,6966,0,5,2018-01-31 01:03:38.072938 -05:00
3401917,03,2017,35530,0,14,2018-01-31 01:03:38.289880 -05:00
3401917,99,2017,144,0,2,2018-01-31 01:03:36.813552 -05:00
3401922,03,2017,2376,0,3,2018-01-31 01:03:41.112049 -05:00
3401924,03,2017,19666,0,11,2018-01-31 01:03:35.892810 -05:00
3401924,99,2017,3165,0,2,2018-01-31 01:03:37.223524 -05:00
3401925,03,2017,3280,0,6,2018-01-31 01:03:39.642151 -05:00
3401925,99,2017,57,0,2,2018-01-31 01:03:36.945489 -05:00
3401930,99,2017,10124,0,6,2018-01-31 01:03:40.636939 -05:00
3401930,06,2017,103469,0,45,2018-01-31 01:03:38.025094 -05:00
3401937,99,2017,4875,0,3,2018-01-31 01:03:38.081716 -05:00
3401937,30,2017,10504,0,7,2018-01-31 01:03:37.690335 -05:00
3401940,99,2017,4207,0,2,2018-01-31 01:03:39.493188 -05:00
3401940,03,2017,13862,0,6,2018-01-31 01:03:39.231132 -05:00
3401945,06,2017,31923,0,11,2018-01-31 01:03:40.938915 -05:00
3401945,99,2017,2565,0,1,2018-01-31 01:03:37.559995 -05:00
3401950,03,2017,56607,0,23,2018-01-31 01:03:41.617090 -05:00
3401950,99,2017,13657,0,6,2018-01-31 01:03:41.423581 -05:00
3401951,03,2017,7458,0,8,2018-01-31 01:03:40.181743 -05:00
3401952,03,2017,2080,0,2,2018-01-31 01:03:41.034302 -05:00
3401964,03,2017,33185,0,13,2018-01-31 01:03:36.199682 -05:00
3401964,99,2017,1466,0,2,2018-01-31 01:03:40.927976 -05:00
3401967,03,2017,1624,0,3,2018-01-31 01:03:37.884691 -05:00
3401968,03,2017,6596,0,3,2018-01-31 01:03:36.445988 -05:00
3401970,03,2017,44813,0,24,2018-01-31 01:03:41.542052 -05:00
3401970,99,2017,2040,0,1,2018-01-31 01:03:40.778089 -05:00
3401971,06,2017,14980,0,6,2018-01-31 01:03:38.874917 -05:00
3401971,99,2017,256,0,1,2018-01-31 01:03:38.409776 -05:00
3401976,03,2017,3719,0,2,2018-01-31 01:03:37.232088 -05:00
3401983,99,2017,4924,0,2,2018-01-31 01:03:41.225498 -05:00
3401983,03,2017,23699,0,10,2018-01-31 01:03:37.445798 -05:00
3401985,03,2017,25477,0,11,2018-01-31 01:03:36.105925 -05:00
3401985,99,2017,12,0,1,2018-01-31 01:03:36.999828 -05:00
3401986,03,2017,3951,0,2,2018-01-31 01:03:40.427462 -05:00
3401986,30,2017,7915,0,4,2018-01-31 01:03:40.162735 -05:00
3401986,99,2017,40,0,1,2018-01-31 01:03:38.317691 -05:00
3401987,03,2017,1220,0,2,2018-01-31 01:03:36.737117 -05:00
3401987,99,2017,67,0,2,2018-01-31 01:03:41.452522 -05:00
3401989,99,2017,2080,0,1,2018-01-31 01:03:41.547257 -05:00
3401989,03,2017,6548,0,3,2018-01-31 01:03:36.321016 -05:00
3401991,06,2017,8419,0,3,2018-01-31 01:03:36.199684 -05:00
3401991,99,2017,3628,0,2,2018-01-31 01:03:41.193353 -05:00
3401993,03,2017,30160,0,12,2018-01-31 01:03:38.001824 -05:00
3401993,99,2017,253,0,2,2018-01-31 01:03:36.751152 -05:00
3401995,03,2017,11416,0,5,2018-01-31 01:03:38.481282 -05:00
3401995,99,2017,520,0,1,2018-01-31 01:03:38.371010 -05:00
3401996,03,2017,4710,0,5,2018-01-31 01:03:39.794244 -05:00
3402005,03,2017,4440,0,3,2018-01-31 01:03:39.004308 -05:00
3402008,03,2017,2181,0,3,2018-01-31 01:03:39.654000 -05:00
3402008,99,2017,40,0,1,2018-01-31 01:03:39.088615 -05:00
3402010,03,2017,36215,0,14,2018-01-31 01:03:39.813107 -05:00
3402010,99,2017,9590,0,4,2018-01-31 01:03:38.776387 -05:00
3402011,03,2017,110,0,2,2018-01-31 01:03:40.240738 -05:00
3402011,99,2017,12,0,1,2018-01-31 01:03:37.538407 -05:00
3402013,99,2017,4121,0,2,2018-01-31 01:03:40.894512 -05:00
3402013,03,2017,29049,0,13,2018-01-31 01:03:39.170693 -05:00
3402016,03,2017,12776,0,10,2018-01-31 01:03:38.439230 -05:00
3402021,03,2017,3215,0,3,2018-01-31 01:03:39.432361 -05:00
3402021,99,2017,883,0,1,2018-01-31 01:03:37.302616 -05:00
3402022,03,2017,1945,0,5,2018-01-31 01:03:39.004314 -05:00
3402025,03,2017,6566,0,4,2018-01-31 01:03:39.934677 -05:00
3402025,99,2017,4,0,1,2018-01-31 01:03:36.981176 -05:00
3402026,03,2017,5247,0,5,2018-01-31 01:03:39.250574 -05:00
3402027,03,2017,19170,0,10,2018-01-31 01:03:39.813102 -05:00
3402028,06,2017,19367,0,8,2018-01-31 01:03:38.388129 -05:00
3402028,99,2017,4549,0,2,2018-01-31 01:03:38.055400 -05:00
3402029,03,2017,1560,0,6,2018-01-31 01:03:40.459175 -05:00
3402031,03,2017,10159,0,4,2018-01-31 01:03:40.375161 -05:00
3402031,99,2017,2696,0,1,2018-01-31 01:03:40.247175 -05:00
3402034,03,2017,2682,0,6,2018-01-31 01:03:40.287476 -05:00
3402034,99,2017,5,0,1,2018-01-31 01:03:38.697107 -05:00
3402034,30,2017,314,0,4,2018-01-31 01:03:38.389368 -05:00
3402038,99,2017,1858,0,1,2018-01-31 01:03:40.531428 -05:00
3402038,03,2017,14376,0,7,2018-01-31 01:03:38.329164 -05:00
3402039,03,2017,13440,0,7,2018-01-31 01:03:36.554696 -05:00
3402044,99,2017,1870,0,1,2018-01-31 01:03:40.649224 -05:00
3402044,06,2017,18659,0,6,2018-01-31 01:03:39.822587 -05:00
3402049,03,2017,27431,0,13,2018-01-31 01:03:39.170694 -05:00
3402049,99,2017,2384,0,1,2018-01-31 01:03:37.818867 -05:00
3402054,03,2017,1005,0,3,2018-01-31 01:03:39.333576 -05:00
3402054,99,2017,12,0,1,2018-01-31 01:03:38.697114 -05:00
3402056,06,2017,13280,0,6,2018-01-31 01:03:41.101476 -05:00
3402058,06,2017,4360,0,2,2018-01-31 01:03:40.961169 -05:00
3402058,99,2017,1612,0,1,2018-01-31 01:03:39.616831 -05:00
3402059,03,2017,2778,0,3,2018-01-31 01:03:40.685275 -05:00
3402064,03,2017,26053,0,15,2018-01-31 01:03:39.935002 -05:00
3402064,99,2017,2094,0,1,2018-01-31 01:03:36.321007 -05:00
3402066,03,2017,32343,0,14,2018-01-31 01:03:40.102513 -05:00
3402066,99,2017,4500,0,2,2018-01-31 01:03:37.610782 -05:00
3402069,03,2017,12787,0,7,2018-01-31 01:03:38.300459 -05:00
3402073,03,2017,669,0,3,2018-01-31 01:03:41.484635 -05:00
3402073,99,2017,40,0,1,2018-01-31 01:03:39.642154 -05:00
3402075,99,2017,14,0,1,2018-01-31 01:03:38.822631 -05:00
3402075,03,2017,9516,0,7,2018-01-31 01:03:36.621707 -05:00
3402076,99,2017,2578,0,1,2018-01-31 01:03:41.598776 -05:00
3402076,03,2017,42198,73681,15,2018-01-31 01:03:40.826286 -05:00
3402078,06,2017,14363,0,7,2018-01-31 01:03:41.214584 -05:00
3402078,99,2017,4806,0,2,2018-01-31 01:03:37.946006 -05:00
3402080,02,2017,28571,0,14,2018-01-31 01:03:41.598780 -05:00
3402080,01,2017,172363,319250,70,2018-01-31 01:03:36.917342 -05:00
3402081,03,2017,62207,113801,42,2018-01-31 01:03:39.726765 -05:00
3402083,03,2017,10230,0,6,2018-01-31 01:03:40.949075 -05:00
3402084,03,2017,11208,0,6,2018-01-31 01:03:41.598781 -05:00
3402088,03,2017,13714,0,7,2018-01-31 01:03:39.759895 -05:00
3402088,99,2017,2499,0,2,2018-01-31 01:03:38.887737 -05:00
3402092,99,2017,4,0,1,2018-01-31 01:03:38.888601 -05:00
3402092,03,2017,2679,0,3,2018-01-31 01:03:37.757948 -05:00
3402093,03,2017,29536,0,12,2018-01-31 01:03:41.357328 -05:00
3402093,99,2017,4897,0,3,2018-01-31 01:03:40.961019 -05:00
3402095,06,2017,7969,0,4,2018-01-31 01:03:41.151805 -05:00
3402095,99,2017,2180,0,1,2018-01-31 01:03:36.290617 -05:00
3402098,06,2017,2076,0,1,2018-01-31 01:03:38.307810 -05:00
3402098,03,2017,8374,0,5,2018-01-31 01:03:37.445863 -05:00
3402098,99,2017,4870,0,3,2018-01-31 01:03:37.015806 -05:00
3402102,99,2017,8658,0,4,2018-01-31 01:03:40.448779 -05:00
3402102,06,2017,12857,0,9,2018-01-31 01:03:37.846653 -05:00
3402103,99,2017,2864,0,1,2018-01-31 01:03:40.844462 -05:00
3402103,03,2017,8251,0,5,2018-01-31 01:03:40.735458 -05:00
3402104,99,2017,2487,0,1,2018-01-31 01:03:39.427206 -05:00
3402104,06,2017,15463,0,17,2018-01-31 01:03:38.804628 -05:00
3402106,03,2017,16541,0,7,2018-01-31 01:03:36.051723 -05:00
3402108,03,2017,2491,0,1,2018-01-31 01:03:40.585829 -05:00
3402109,30,2017,1122,0,1,2018-01-31 01:03:36.393596 -05:00
3402110,03,2017,265,0,1,2018-01-31 01:03:36.999830 -05:00
3402113,99,2017,2357,0,1,2018-01-31 01:03:40.489537 -05:00
3402113,03,2017,5940,0,3,2018-01-31 01:03:38.716206 -05:00
3402114,03,2017,9535,0,5,2018-01-31 01:03:39.345232 -05:00
3402114,99,2017,6149,0,3,2018-01-31 01:03:38.646870 -05:00
3402116,03,2017,71287,0,28,2018-01-31 01:03:39.968589 -05:00
3402116,99,2017,1848,0,1,2018-01-31 01:03:37.729721 -05:00
3402117,06,2017,11501,0,5,2018-01-31 01:03:39.321374 -05:00
3402118,99,2017,210,0,1,2018-01-31 01:03:36.365302 -05:00
3402118,03,2017,1614,0,5,2018-01-31 01:03:39.231128 -05:00
3402123,99,2017,1251,0,1,2018-01-31 01:03:36.509405 -05:00
3402123,03,2017,2966,0,3,2018-01-31 01:03:40.595525 -05:00
3402129,03,2017,7377,0,5,2018-01-31 01:03:36.040208 -05:00
3402129,99,2017,12,0,1,2018-01-31 01:03:38.365742 -05:00
3402133,99,2017,2480,0,1,2018-01-31 01:03:38.598113 -05:00
3402133,06,2017,14406,0,5,2018-01-31 01:03:38.239082 -05:00
3402138,03,2017,11795,0,5,2018-01-31 01:03:40.859452 -05:00
3402138,99,2017,2266,0,2,2018-01-31 01:03:37.770291 -05:00
3402139,03,2017,98513,0,38,2018-01-31 01:03:39.822586 -05:00
3402140,03,2017,233,0,1,2018-01-31 01:03:36.568411 -05:00
3402141,03,2017,24290,0,11,2018-01-31 01:03:41.423589 -05:00
3402141,99,2017,2400,0,2,2018-01-31 01:03:36.586340 -05:00
3402142,03,2017,10187,0,6,2018-01-31 01:03:39.698508 -05:00
3402143,99,2017,2080,0,2,2018-01-31 01:03:36.334022 -05:00
3402143,03,2017,42720,0,19,2018-01-31 01:03:39.876632 -05:00
3402144,03,2017,1269,0,7,2018-01-31 01:03:38.228448 -05:00
3402145,03,2017,15778,0,6,2018-01-31 01:03:38.993525 -05:00
3402147,99,2017,20,0,2,2018-01-31 01:03:41.424386 -05:00
3402150,03,2017,6252,0,3,2018-01-31 01:03:37.402341 -05:00
3402150,99,2017,2024,0,1,2018-01-31 01:03:37.282281 -05:00
3402153,03,2017,628,0,2,2018-01-31 01:03:40.247179 -05:00
3402154,03,2017,2232,0,2,2018-01-31 01:03:37.898939 -05:00
3402155,03,2017,7160,0,4,2018-01-31 01:03:39.310488 -05:00
3402156,99,2017,110,0,1,2018-01-31 01:03:36.226976 -05:00
3402156,03,2017,3720,0,4,2018-01-31 01:03:39.209840 -05:00
3402157,99,2017,1470,0,2,2018-01-31 01:03:36.575142 -05:00
3402157,03,2017,7541,0,5,2018-01-31 01:03:41.651183 -05:00
3402158,03,2017,554,0,3,2018-01-31 01:03:41.542048 -05:00
3402158,99,2017,400,0,1,2018-01-31 01:03:39.687840 -05:00
3402159,03,2017,5144,0,2,2018-01-31 01:03:38.335536 -05:00
3402160,03,2017,22462,0,11,2018-01-31 01:03:36.344094 -05:00
3402161,99,2017,9174,0,3,2018-01-31 01:03:35.964195 -05:00
3402161,03,2017,65462,0,28,2018-01-31 01:03:41.316108 -05:00
3402162,03,2017,11456,0,9,2018-01-31 01:03:38.680073 -05:00
3402162,99,2017,1024,0,1,2018-01-31 01:03:39.739143 -05:00
3402164,03,2017,10367,17386,7,2018-01-31 01:03:37.315258 -05:00
3402166,03,2017,1600,0,7,2018-01-31 01:03:39.288423 -05:00
3402168,03,2017,25791,53331,41,2018-01-31 01:03:38.238478 -05:00
3402169,99,2017,240,0,3,2018-01-31 01:03:35.931478 -05:00
3402169,03,2017,4653,0,7,2018-01-31 01:03:38.001825 -05:00
3500025,03,2017,6826,0,3,2018-01-31 01:03:35.955903 -05:00
3500037,03,2017,11133,0,14,2018-01-31 01:03:40.354242 -05:00
3500080,03,2017,660,0,2,2018-01-31 01:03:36.212751 -05:00
3500089,99,2017,6550,0,4,2018-01-31 01:03:40.826280 -05:00
3500089,03,2017,12676,0,8,2018-01-31 01:03:40.361168 -05:00
3500135,03,2017,14260,0,7,2018-01-31 01:03:38.616673 -05:00
3500233,03,2017,332,0,2,2018-01-31 01:03:41.225503 -05:00
3500320,30,2017,30819,0,15,2018-01-31 01:03:41.238380 -05:00
3500320,99,2017,9001,0,6,2018-01-31 01:03:36.356991 -05:00
3500426,03,2017,2396,0,5,2018-01-31 01:03:39.654004 -05:00
3500454,03,2017,368,0,2,2018-01-31 01:03:40.344059 -05:00
3500454,99,2017,241,0,1,2018-01-31 01:03:39.829739 -05:00
3500463,99,2017,4347,0,2,2018-01-31 01:03:41.063555 -05:00
3500463,03,2017,10606,0,5,2018-01-31 01:03:39.138065 -05:00
3500465,03,2017,516,0,3,2018-01-31 01:03:37.701378 -05:00
3500465,99,2017,40,0,1,2018-01-31 01:03:36.517613 -05:00
3500472,99,2017,8,0,1,2018-01-31 01:03:41.160554 -05:00
3500472,03,2017,6683,0,9,2018-01-31 01:03:40.735453 -05:00
3500480,03,2017,4671,0,3,2018-01-31 01:03:41.627624 -05:00
3500481,03,2017,72942,0,33,2018-01-31 01:03:40.553501 -05:00
3500481,99,2017,1865,0,2,2018-01-31 01:03:39.616906 -05:00
3500483,03,2017,25097,0,11,2018-01-31 01:03:38.260496 -05:00
3500483,99,2017,9984,0,5,2018-01-31 01:03:37.370010 -05:00
3500484,03,2017,13408,0,6,2018-01-31 01:03:41.316154 -05:00
3500484,99,2017,2426,0,1,2018-01-31 01:03:36.212753 -05:00
3500495,99,2017,2638,0,1,2018-01-31 01:03:41.536084 -05:00
3500495,03,2017,31499,0,9,2018-01-31 01:03:38.481280 -05:00
3500497,99,2017,3363,0,2,2018-01-31 01:03:38.999085 -05:00
3500497,03,2017,19551,0,11,2018-01-31 01:03:37.072612 -05:00
3500501,03,2017,672,0,2,2018-01-31 01:03:37.302618 -05:00
3500502,03,2017,12517,0,7,2018-01-31 01:03:40.684559 -05:00
3500502,99,2017,2038,0,1,2018-01-31 01:03:39.795742 -05:00
3500503,03,2017,5472,0,3,2018-01-31 01:03:40.481919 -05:00
3500503,99,2017,2072,0,1,2018-01-31 01:03:39.526197 -05:00
3500507,99,2017,1827,0,1,2018-01-31 01:03:38.673445 -05:00
3500507,03,2017,10212,0,6,2018-01-31 01:03:36.528940 -05:00
3500512,99,2017,2605,0,1,2018-01-31 01:03:41.193350 -05:00
3500512,03,2017,27932,0,10,2018-01-31 01:03:38.470138 -05:00
3500515,03,2017,27137,0,11,2018-01-31 01:03:41.356853 -05:00
3500515,99,2017,5428,0,8,2018-01-31 01:03:40.025266 -05:00
3500518,99,2017,282,0,1,2018-01-31 01:03:41.598778 -05:00
3500518,03,2017,563,0,6,2018-01-31 01:03:37.242385 -05:00
3500521,99,2017,2898,0,1,2018-01-31 01:03:40.541989 -05:00
3500521,03,2017,5392,0,4,2018-01-31 01:03:37.359528 -05:00
3500522,99,2017,450,0,2,2018-01-31 01:03:39.456125 -05:00
3500522,03,2017,10144,0,10,2018-01-31 01:03:37.188335 -05:00
3500524,03,2017,7347,0,3,2018-01-31 01:03:41.478648 -05:00
3500525,03,2017,102714,0,43,2018-01-31 01:03:37.370012 -05:00
3500525,99,2017,9751,0,6,2018-01-31 01:03:36.598385 -05:00
3500540,99,2017,6240,0,3,2018-01-31 01:03:41.267040 -05:00
3500540,03,2017,21787,0,12,2018-01-31 01:03:39.772877 -05:00
3500541,99,2017,4269,0,3,2018-01-31 01:03:40.452743 -05:00
3500541,03,2017,13261,0,7,2018-01-31 01:03:37.370004 -05:00
3500555,03,2017,1647,0,2,2018-01-31 01:03:37.389191 -05:00
3500557,99,2017,2216,0,1,2018-01-31 01:03:39.024698 -05:00
3500557,03,2017,15447,0,7,2018-01-31 01:03:38.888603 -05:00
3500593,03,2017,9567,0,7,2018-01-31 01:03:40.541985 -05:00
3500593,99,2017,1193,0,1,2018-01-31 01:03:39.450002 -05:00
3500631,99,2017,2432,0,1,2018-01-31 01:03:40.156688 -05:00
3500631,03,2017,12801,0,6,2018-01-31 01:03:36.598483 -05:00
3500634,99,2017,9848,0,5,2018-01-31 01:03:40.614981 -05:00
3500634,03,2017,81722,0,36,2018-01-31 01:03:37.652070 -05:00
3500711,03,2017,1251,0,4,2018-01-31 01:03:37.846180 -05:00
3500711,99,2017,36,0,1,2018-01-31 01:03:36.234189 -05:00
3500753,03,2017,1669,0,2,2018-01-31 01:03:36.169677 -05:00
3500807,03,2017,8584,0,9,2018-01-31 01:03:39.611434 -05:00
3500807,99,2017,8,0,1,2018-01-31 01:03:37.729717 -05:00
3500893,03,2017,1797,0,3,2018-01-31 01:03:40.849431 -05:00
3500924,03,2017,525,0,3,2018-01-31 01:03:41.237092 -05:00
3500965,99,2017,2949,0,2,2018-01-31 01:03:40.585667 -05:00
3500965,03,2017,9488,0,5,2018-01-31 01:03:40.469746 -05:00
3501003,03,2017,2696,0,3,2018-01-31 01:03:39.410158 -05:00
3501041,03,2017,1264,0,4,2018-01-31 01:03:39.367381 -05:00
3501041,99,2017,44,0,2,2018-01-31 01:03:39.250581 -05:00
3501064,03,2017,20713,0,10,2018-01-31 01:03:41.605967 -05:00
3501064,99,2017,2429,0,1,2018-01-31 01:03:37.282278 -05:00
3501133,03,2017,1112,0,4,2018-01-31 01:03:37.424116 -05:00
3501201,03,2017,6007,0,4,2018-01-31 01:03:37.538404 -05:00
3501202,99,2017,2534,0,2,2018-01-31 01:03:41.423587 -05:00
3501202,03,2017,15197,0,13,2018-01-31 01:03:41.297455 -05:00
3501203,03,2017,2524,0,4,2018-01-31 01:03:36.321066 -05:00
3501280,03,2017,4665,0,3,2018-01-31 01:03:37.645622 -05:00
3501306,03,2017,10630,0,4,2018-01-31 01:03:40.855221 -05:00
3501534,03,2017,202,0,7,2018-01-31 01:03:40.595529 -05:00
3502376,99,2017,2282,0,1,2018-01-31 01:03:38.376912 -05:00
3502376,03,2017,9855,0,5,2018-01-31 01:03:37.347182 -05:00
3502382,03,2017,16027,0,12,2018-01-31 01:03:40.334026 -05:00
3502382,99,2017,2128,0,1,2018-01-31 01:03:36.174356 -05:00
3502478,99,2017,2353,0,1,2018-01-31 01:03:37.956165 -05:00
3502478,03,2017,19560,0,10,2018-01-31 01:03:36.334622 -05:00
3502479,03,2017,4115,0,4,2018-01-31 01:03:38.030836 -05:00
3502491,99,2017,880,0,1,2018-01-31 01:03:38.278781 -05:00
3502491,03,2017,21729,0,15,2018-01-31 01:03:37.549940 -05:00
3502627,03,2017,238,0,2,2018-01-31 01:03:38.217321 -05:00
3502630,01,2017,4488,0,7,2018-01-31 01:03:37.955354 -05:00
3502630,02,2017,3402,0,5,2018-01-31 01:03:37.079741 -05:00
3502646,03,2017,6400,0,5,2018-01-31 01:03:39.379629 -05:00
3502646,99,2017,2038,0,2,2018-01-31 01:03:38.456572 -05:00
3502705,03,2017,23216,0,11,2018-01-31 01:03:39.165557 -05:00
3502705,99,2017,2503,0,1,2018-01-31 01:03:36.334147 -05:00
3502761,03,2017,5623,0,3,2018-01-31 01:03:37.725773 -05:00
3502781,03,2017,6160,0,4,2018-01-31 01:03:38.924527 -05:00
3502841,03,2017,4216,0,3,2018-01-31 01:03:41.334193 -05:00
3502841,99,2017,1966,0,1,2018-01-31 01:03:41.014094 -05:00
3502906,03,2017,2933,0,3,2018-01-31 01:03:39.443411 -05:00
3502931,99,2017,11446,0,6,2018-01-31 01:03:40.708235 -05:00
3502931,03,2017,14293,0,7,2018-01-31 01:03:37.188720 -05:00
3502968,06,2017,23387,0,6,2018-01-31 01:03:40.864740 -05:00
3502968,03,2017,32482,0,9,2018-01-31 01:03:36.604247 -05:00
3502968,99,2017,2745,0,1,2018-01-31 01:03:36.180707 -05:00
3502969,03,2017,3354,0,2,2018-01-31 01:03:39.132009 -05:00
3502970,99,2017,63495,0,34,2018-01-31 01:03:41.391453 -05:00
3502970,30,2017,121933,0,62,2018-01-31 01:03:40.468997 -05:00
3502970,03,2017,48757,0,21,2018-01-31 01:03:36.471249 -05:00
3502979,03,2017,2520,0,2,2018-01-31 01:03:37.374627 -05:00
3502986,03,2017,6265,0,5,2018-01-31 01:03:40.837538 -05:00
3502986,99,2017,36,0,1,2018-01-31 01:03:39.516707 -05:00
3503022,99,2017,2589,0,1,2018-01-31 01:03:37.817809 -05:00
3503022,03,2017,31663,0,11,2018-01-31 01:03:36.158577 -05:00
3503123,03,2017,9856,0,6,2018-01-31 01:03:41.446893 -05:00
3503123,99,2017,2241,0,1,2018-01-31 01:03:37.387610 -05:00
3503131,03,2017,5602,0,4,2018-01-31 01:03:40.365438 -05:00
3503236,99,2017,11047,0,6,2018-01-31 01:03:41.589152 -05:00
3503236,30,2017,154275,0,88,2018-01-31 01:03:37.549958 -05:00
3503237,03,2017,92495,0,48,2018-01-31 01:03:40.514665 -05:00
3503249,30,2017,18880,0,10,2018-01-31 01:03:41.187888 -05:00
3503249,99,2017,4041,0,3,2018-01-31 01:03:41.133417 -05:00
3503249,03,2017,5217,0,2,2018-01-31 01:03:40.685315 -05:00
3503255,03,2017,15569,0,7,2018-01-31 01:03:38.168110 -05:00
3503258,03,2017,11394,0,5,2018-01-31 01:03:40.157150 -05:00
3503259,03,2017,14647,0,8,2018-01-31 01:03:37.956168 -05:00
3503260,03,2017,6100,0,4,2018-01-31 01:03:37.087309 -05:00
3503264,99,2017,3360,0,2,2018-01-31 01:03:39.395140 -05:00
3503264,03,2017,4069,0,3,2018-01-31 01:03:38.168115 -05:00
3503269,03,2017,5217,0,5,2018-01-31 01:03:38.074828 -05:00
3503284,03,2017,5876,0,4,2018-01-31 01:03:39.121345 -05:00
3503291,03,2017,12658,0,4,2018-01-31 01:03:36.780980 -05:00
3503296,99,2017,1095,0,1,2018-01-31 01:03:41.161265 -05:00
3503296,03,2017,2062,0,3,2018-01-31 01:03:40.118398 -05:00
3503297,03,2017,8707,0,4,2018-01-31 01:03:38.798593 -05:00
3503298,03,2017,40,0,2,2018-01-31 01:03:37.418706 -05:00
3503307,03,2017,92,0,1,2018-01-31 01:03:40.718583 -05:00
3503307,30,2017,759,0,1,2018-01-31 01:03:40.600825 -05:00
3503311,03,2017,3923,0,2,2018-01-31 01:03:38.218086 -05:00
3503312,03,2017,4679,0,5,2018-01-31 01:03:39.551412 -05:00
3503315,99,2017,26,0,1,2018-01-31 01:03:39.379626 -05:00
3503315,03,2017,530,0,2,2018-01-31 01:03:37.157287 -05:00
3503321,03,2017,6515,0,4,2018-01-31 01:03:40.293252 -05:00
3503325,03,2017,1884,0,1,2018-01-31 01:03:38.657208 -05:00
3503335,03,2017,324,0,2,2018-01-31 01:03:36.241965 -05:00
3503343,99,2017,135,0,1,2018-01-31 01:03:38.018172 -05:00
3503343,03,2017,6966,0,3,2018-01-31 01:03:36.343725 -05:00
3503345,99,2017,1885,0,1,2018-01-31 01:03:39.870694 -05:00
3503345,03,2017,26900,0,13,2018-01-31 01:03:38.657215 -05:00
3503349,99,2017,28,0,1,2018-01-31 01:03:41.611839 -05:00
3503349,03,2017,722,0,3,2018-01-31 01:03:36.297601 -05:00
3503353,03,2017,2278,0,2,2018-01-31 01:03:41.231133 -05:00
3503356,99,2017,7644,0,4,2018-01-31 01:03:38.639851 -05:00
3503356,03,2017,19300,0,6,2018-01-31 01:03:36.763748 -05:00
3503360,03,2017,5551,0,3,2018-01-31 01:03:37.345113 -05:00
3503360,99,2017,1333,0,1,2018-01-31 01:03:36.344414 -05:00
3503364,03,2017,14132,0,8,2018-01-31 01:03:39.250777 -05:00
3503365,99,2017,7,0,1,2018-01-31 01:03:38.657214 -05:00
3503365,03,2017,247,0,3,2018-01-31 01:03:38.627924 -05:00
3503378,03,2017,9005,0,5,2018-01-31 01:03:41.380495 -05:00
3503378,99,2017,2540,0,1,2018-01-31 01:03:41.255377 -05:00
3503386,03,2017,682,0,3,2018-01-31 01:03:41.657857 -05:00
3503398,99,2017,4,0,1,2018-01-31 01:03:39.699046 -05:00
3503398,03,2017,254,0,1,2018-01-31 01:03:38.917610 -05:00
3503404,03,2017,1244,0,3,2018-01-31 01:03:36.543631 -05:00
3503419,03,2017,391,0,1,2018-01-31 01:03:36.071178 -05:00
3503420,03,2017,8133,0,3,2018-01-31 01:03:37.247754 -05:00
3503423,03,2017,2431,0,3,2018-01-31 01:03:36.628653 -05:00
3503425,03,2017,50827,0,21,2018-01-31 01:03:37.909478 -05:00
3503425,99,2017,12168,0,6,2018-01-31 01:03:36.221529 -05:00
3503429,99,2017,5675,0,3,2018-01-31 01:03:40.344682 -05:00
3503429,03,2017,56804,0,21,2018-01-31 01:03:40.025316 -05:00
3503432,03,2017,14403,0,6,2018-01-31 01:03:40.322338 -05:00
3503433,99,2017,7427,0,4,2018-01-31 01:03:39.661836 -05:00
3503433,30,2017,36201,0,17,2018-01-31 01:03:38.333763 -05:00
3503434,03,2017,7393,0,6,2018-01-31 01:03:41.063535 -05:00
3503434,99,2017,5502,0,4,2018-01-31 01:03:38.372887 -05:00
3503435,99,2017,1920,0,2,2018-01-31 01:03:38.544396 -05:00
3503435,03,2017,6836,0,4,2018-01-31 01:03:37.066318 -05:00
3503436,03,2017,3075,0,5,2018-01-31 01:03:37.281776 -05:00
3503437,03,2017,4308,0,7,2018-01-31 01:03:39.800905 -05:00
3503438,03,2017,13735,0,7,2018-01-31 01:03:40.746712 -05:00
3503438,99,2017,3158,0,2,2018-01-31 01:03:38.086506 -05:00
3503439,99,2017,2562,0,2,2018-01-31 01:03:39.806506 -05:00
3503439,03,2017,15455,0,11,2018-01-31 01:03:37.877571 -05:00
